REFDES,COMP_DEVICE_TYPE,COMP_VALUE,COMP_TOL,COMP_PACKAGE,SYM_X,SYM_Y,SYM_ROTATE,SYM_MIRROR
PR446,"Q_RES_0402LF-169K,1%,1/16W,CHIA",169K,1%,R0402,8684.26,11002.37,90,YES
PR448,"Q_RES_0402LF-169K,1%,1/16W,CHIA",169K,1%,R0402,9659.26,11002.37,90,YES
PR452,"Q_RES_0402LF-267K,1%,1/16W,CHIA",267K,1%,R0402,9984.26,11002.37,90,YES
PR454,"Q_RES_0402LF-162K,1%,1/16W,CHIA",162K,1%,R0402,11260.73,5480.28,0,YES
PR458,"Q_RES_0402LF-169K,1%,1/16W,CHIA",169K,1%,R0402,3093.3,5599.97,90,YES
PR460,"Q_RES_0402LF-169K,1%,1/16W,CHIA",169K,1%,R0402,2443.3,5599.97,90,YES
PR462,"Q_RES_0402LF-169K,1%,1/16W,CHIA",169K,1%,R0402,3418.3,5599.97,90,YES
PR464,"Q_RES_0402LF-169K,1%,1/16W,CHIA",169K,1%,R0402,2768.3,5599.97,90,YES
PR466,"Q_RES_0402LF-169K,1%,1/16W,CHIA",169K,1%,R0402,3743.3,5599.97,90,YES
PR470,"Q_RES_0402LF-267K,1%,1/16W,CHIA",267K,1%,R0402,4101.97,5599.97,90,YES
PR472,"Q_RES_0402LF-162K,1%,1/16W,CHIA",162K,1%,R0402,1493.58,730.12,0,YES
PR480,"Q_RES_0402LF-133K,1%,1/16W,CHIA",133K,1%,R0402,7372.7,11626.6,90,YES
PR486,"Q_RES_0402LF-133K,1%,1/16W,CHIA",133K,1%,R0402,11387.72,11640.09,180,YES
PR492,"Q_RES_0402LF-133K,1%,1/16W,CHIA",133K,1%,R0402,680.46,7000.36,90,YES
PR498,"Q_RES_0402LF-133K,1%,1/16W,CHIA",133K,1%,R0402,5644.38,6849.59,180,YES
PR518,"Q_RES_0402LF -10K,1%,1/16W ,CHA",10K,1%,R0402,381.5,791,90,NO
PR650,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,6663.4,5433.7,0,YES
PR684,"Q_RES_0402LF -10K,1%,1/16W ,CHA",10K,1%,R0402,6544.82,2667.41,89.946,NO
PR700,"Q_RES_0402LF-33.2K,1%,1/16W,CHA",33.2K,1%,R0402,11881.39,4579.68,179.892,NO
PR702,"Q_RES_0402LF-33.2K,1%,1/16W,CHA",33.2K,1%,R0402,326.5,811,180,NO
PR704,"Q_RES_0402LF-33.2K,1%,1/16W,CHA",33.2K,1%,R0402,6591.9,2667.08,270,NO
PR705,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,11864.95,4499.99,180,YES
PR706,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,266,790,270,NO
PR709,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,6539,2633.8,270,YES
PR710,"Q_RES_0402LF-169K,1%,1/16W,CHIA",169K,1%,R0402,8359.26,11002.37,90,YES
PR991,"Q_RES_0402LF-6.65K,1%,1/16W,CHA",6.65K,1%,R0402,6818,5440,90,NO
PR993,"Q_RES_0402LF-6.65K,1%,1/16W,CHA",6.65K,1%,R0402,11879.95,4721.99,180,NO
PR995,"Q_RES_0402LF-6.65K,1%,1/16W,CHA",6.65K,1%,R0402,485.5,792,90,NO
PR997,"Q_RES_0402LF-6.65K,1%,1/16W,CHA",6.65K,1%,R0402,6555.9,2534.5,0,NO
PR1057,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,10889.95,4929.99,0,NO
PR1058,"Q_RES_0402LF -10K,1%,1/16W ,CHA",10K,1%,R0402,9129.68,535.55,90,YES
PR1072,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,2163.5,265.8,0,YES
PR1079,"Q_RES_0402LF -10K,1%,1/16W ,CHA",10K,1%,R0402,6714,5439,90,NO
PR1081,"Q_RES_0402LF-33.2K,1%,1/16W,CHA",33.2K,1%,R0402,6659,5455,180,NO
PR1258,"Q_RES_0402LF -5.9K,0.1%,1/16W,A",5.9K,0.10%,R0402,9031.95,298.39,270,YES
PR1260,"Q_RES_0402LF -5.9K,0.1%,1/16W,A",5.9K,0.10%,R0402,9032.32,369.36,270,YES
PR1262,"Q_RES_0402LF -5.9K,0.1%,1/16W,A",5.9K,0.10%,R0402,8988.66,400.95,270,YES
PR1272,"Q_RES_0402LF -133K,0.1%,1/16W,A",133K,0.10%,R0402,9863.4,598,180,YES
PR1312,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,4715.77,9848.28,90,NO
PR1313,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4703.23,10139.72,270,NO
PR1325,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,9201.02,529.06,90,YES
PR1326,"Q_RES_0402LF-25.5K,1%,1/16W,CHA",25.5K,1%,R0402,4652.73,9863.87,0,NO
PR1333,"Q_RES_0402LF-12K,1%,1/16W,CHIPA",12K,1%,R0402,4653.09,9821.33,180,NO
PR1339,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,7669.35,10660.2,90,NO
PR1340,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,10885.55,11529.6,270,NO
PR1341,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,189.54,7732.18,90,NO
PR1343,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,5234.63,7352.81,0,NO
PR1399,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,6096.28,10864.23,0,NO
PR1401,"Q_RES_0402LF-49.9     ,1%  ,1/B",49.9,1%,R0402,5792.72,10756.77,180,NO
PR1426,"Q_RES_0402LF-0,5%,1/16W,EMPTY,A",0,5%,R0402,9941.38,407.4,0,YES
PR1428,"Q_RES_0402LF-130,1%,1/16W,CHIPA",130,1%,R0402,5792.72,10836.77,0,NO
PR1429,"Q_RES_0402LF-100,1%,1/16W,CHIPA",100,1%,R0402,5792.72,10876.77,180,NO
PR1570,"Q_RES_0402LF -100K,0.1%,1/16W,A",100K,0.10%,R0402,8948.66,400.95,90,YES
PR1665,"Q_RES_0402LF-100K,1%,1/16W,CHIA",100K,1%,R0402,14917.21,1794.56,180,YES
PR1668,"Q_RES_0402LF-100K,1%,1/16W,CHIA",100K,1%,R0402,14917.21,1752.78,0,YES
PR1789,"Q_RES_0402LF-6.65K,1%,1/16W,CHA",6.65K,1%,R0402,13820.72,1784.13,270,NO
PR1790,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,13956.72,1878.07,180,YES
PR1791,"Q_RES_0402LF-11.8K,1%,1/16W,CHA",11.8K,1%,R0402,13924.91,1797.58,359.946,NO
PR1792,"Q_RES_0402LF-86.6K,1%,1/16W,CHA",86.6K,1%,R0402,13924.91,1716.88,0,NO
PR1793,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,15047.01,1691.56,180,YES
PR1794,"Q_RES_0402LF-23.7K,1%,1/16W,CHA",23.7K,1%,R0402,14917.21,1712.78,0,YES
PR1840,"Q_RES_0402LF-187K,1%,1/16W,CHIA",187K,1%,R0402,15019.18,1946.47,270,YES
PR1901,"Q_RES_0402LF -475K,1%,1/16W,CHA",475K,1%,R0402,15061.74,1946.34,270,YES
PR1905,"Q_RES_0402LF-10.7K,1%,1/16W,CHA",10.7K,1%,R0402,14949.13,1915.88,0,YES
PR1940,"Q_RES_0402LF-47.5K,1%,1/16W,CHA",47.5K,1%,R0402,14950.13,1875.88,0,YES
PR1945,"Q_RES_0402LF-510K,5%,1/16W,CHIA",510K,5%,R0402,13924,1769.5,270,YES
PR1948,"Q_RES_0402LF-130K,5%,1/16W,CHIA",130K,5%,R0402,13878.67,1769.12,90,YES
PR3450,"Q_RES_0402LF-150K,1%,1/16W,CHIA",150K,1%,R0402,8064.39,434.77,0,NO
PR3460,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,7846.55,365.23,90,YES
PR4000,"Q_RES_0402LF -10K,1%,1/16W ,CHA",10K,1%,R0402,11881.94,4622.44,179.946,NO
PU7,"TPS51518RUKR-TPS51518RUKR,SMLFA",,,QFN20_THXH,9162.32,374.36,180,YES
PU8,"NB681AGDZ-NB681AGD-Z,SMLF,IC,AA",,,QFN13_2X3,5811.19,10417.14,180,NO
PU9,"TPS53219RGT_SMLF-TPS53219RGTR,A",,,QFN16_THXG,15093.01,1807.56,180,YES
PU10,"TPS51518RUKR-TPS51518RUKR,SMLFA",,,QFN20_THXH,9813.4,478,90,YES
PU12,"XTPSB053622-XTPSB053622,SMLF,IA",,,QFN40_THXL,11104.95,4974.99,270,NO
PU13,"CSD59954Q5MC-CSD59954Q5MC,SMLFA",,,SON12_TH_6X5,1396.58,636.83,270,NO
PU17,"XTPSB053622-XTPSB053622,SMLF,IA",,,QFN40_THXL,1947.5,330.9,90,YES
PU20,"CSD59954Q5MC-CSD59954Q5MC,SMLFA",,,SON12_TH_6X5,11359.65,5388.06,0,NO
PU23,"RT9059GQW-RT9059GQW,SMLF,IC,ALA",,,DFN10_THXE,4660.77,9994.28,90,NO
PU24,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,8756.64,11097.7,90,NO
PU25,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,9406.64,11097.7,90,NO
PU26,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,8431.64,11097.7,90,NO
PU27,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,9081.64,11097.7,90,NO
PU28,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,2840.68,5695.3,90,NO
PU29,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,3490.68,5695.3,90,NO
PU30,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,2515.68,5695.3,90,NO
PU31,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,3165.68,5695.3,90,NO
PU32,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,9731.64,11097.7,90,NO
PU33,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,3815.68,5695.3,90,NO
PU36,"CSD59954Q5MC-CSD59954Q5MC,SMLFA",,,SON12_TH_6X5,10056.64,11097.7,90,NO
PU37,"CSD59954Q5MC-CSD59954Q5MC,SMLFA",,,SON12_TH_6X5,4174.35,5695.3,90,NO
PU38,"TPS51206DSQR-TPS51206DSQR,SMLFA",,,QFN10_THXA,11159.72,11519.77,180,NO
PU42,"XTPSB053679-XTPSB053679,SMLF,IA",,,QFN40_THXL,10320.33,11623.13,0,NO
PU43,"XTPSB053679-XTPSB053679,SMLF,IA",,,QFN40_THXL,3196.32,6515.9,90,NO
PU50,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,773.64,7099.45,90,NO
PU52,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,11289.52,11717.18,180,NO
PU54,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,7442.87,11729.8,90,NO
PU59,"CSD59953Q5MC-CSD59953Q5MC,SMLFA",,,SON12_TH_6X5,5545,6930.18,180,NO
PU61,"TPS53622RSBR-TPS53622RSBR,SMLFA",,,QFN40_THXL,7698.84,10862.8,270,NO
PU62,"TPS53622RSBR-TPS53622RSBR,SMLFA",,,QFN40_THXL,10809.86,11344.8,90,NO
PU63,"TPS53622RSBR-TPS53622RSBR,SMLFA",,,QFN40_THXL,5419.69,7277.12,180,NO
PU64,"TPS53622RSBR-TPS53622RSBR,SMLFA",,,QFN40_THXL,310.14,7913.62,270,NO
PU70,MPQ8633AGLC807Z-MPQ8633AGL-C80A,,,QFN13_4X3,6775.19,5290,270,NO
PU100,"TPS51206DSQR-TPS51206DSQR,SMLFA",,,QFN10_THXA,8105.78,10731.19,90,NO
PU101,"TPS51206DSQR-TPS51206DSQR,SMLFA",,,QFN10_THXA,441.08,6980.52,90,NO
PU102,"TPS51206DSQR-TPS51206DSQR,SMLFA",,,QFN10_THXA,6344.64,3551.43,270,NO
PU120,"G9336ATP1U-G9336ATP1U,SMLF,IC,A",,,SOT23-6XH,5958.95,10833.19,180,NO
PU121,MOSFET_NCH_DUAL_1D1S-BSG0812NDA,,,PG-TISON8-4,9490.41,204.99,90,NO
PU124,"SDM40E20LC7-20V/0.4A,SMLF,IC,BA",,,SOT23_123XB,7467.58,5592.96,180,NO
PU125,"SDM40E20LC7-20V/0.4A,SMLF,IC,BA",,,SOT23_123XB,12089.95,5448.49,180,NO
PU128,"SDM40E20LC7-20V/0.4A,SMLF,IC,BA",,,SOT23_123XB,150.88,800.83,0,NO
PU131,"SDM40E20LC7-20V/0.4A,SMLF,IC,BA",,,SOT23_123XB,5213.56,1020.88,90,NO
PU134,MOSFET_NCH_DUAL_1D1S-BSG0812NDA,,,PG-TISON8-4,10024,289,90,NO
PU135,"NB681AGDZ-NB681AGD-Z,SMLF,IC,AA",,,QFN13_2X3,7960.23,356.58,90,NO
PU151,"BSZ036NE2LS_SMLF-BSZ036NE2LS,IA",,,TSDSON8,12541.52,2026.37,180,NO
PU181,MPQ8633AGLC807Z-MPQ8633AGL-C80A,,,QFN13_4X3,13869,1934.5,90,NO
PU182,MOSFET_NCH_DUAL_1D1S-BSG0812NDA,,,PG-TISON8-4,15451.99,1910.44,180,NO
PU240,MPQ8633AGLC807Z-MPQ8633AGL-C80A,,,QFN13_4X3,12029.95,4634.99,0,NO
PU250,MPQ8633AGLC807Z-MPQ8633AGL-C80A,,,QFN13_4X3,443.5,642,270,NO
PU280,MPQ8633AGLC807Z-MPQ8633AGL-C80A,,,QFN13_4X3,6405.9,2581.5,180,NO
Q8A1,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,8839.88,11694.73,0,NO
Q1,"MOSFET_PCH_GDS-DMG3415U-7,SMLFA",,,SOT23_GDSXC,5991.24,7494,90,NO
Q4,"MOSFET_PCH_GDS-DMG3415U-7,SMLFA",,,SOT23_GDSXC,5853.12,7496,90,NO
Q5,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,4965.21,7085.77,90,NO
Q6,MOSFET_NCH_GDS_ESD_PROTECTED-2A,,,SOT23_GDSXC,4329.38,9584.81,0,YES
Q7,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,5638.53,8259.99,0,YES
Q8,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,7634.01,3377.47,90,NO
Q9,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,12845.16,2470.77,90,NO
Q10,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,7625.01,3199.47,90,NO
Q11,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,3411.88,7379.01,0,NO
Q12,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,3131.28,7406.23,0,NO
Q13,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,3131.72,7299.23,0,NO
Q14,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,3122.72,7084.23,0,NO
Q15,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,3131.72,7299.23,0,YES
Q16,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,3122.72,7084.23,0,YES
Q17,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,3122.72,7191.23,0,NO
Q18,"DMN5L06DWK7-DMN5L06DWK-7,SMLF,A",,,SOT363XA,3453.28,7257.23,0,NO
Q19,"DMN5L06DWK7-DMN5L06DWK-7,SMLF,A",,,SOT363XA,3453.28,7123.23,0,NO
Q21,MOSFET_NCH_GDS_ESD_PROTECTED-2A,,,SOT23_GDSXC,3603.96,9687.84,180,YES
Q22,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,5937.17,7894.48,90,NO
Q23,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,11772.72,1249.47,180,NO
Q26,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,11906.72,1253.47,180,NO
Q28,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,8179.38,1279.33,0,NO
Q29,"DMN5L06DWK7-DMN5L06DWK-7,SMLF,A",,,SOT363XA,5277.56,7841.36,180,YES
Q30,"DMN5L06DWK7-DMN5L06DWK-7,SMLF,A",,,SOT363XA,4600.73,8396.36,180,YES
Q31,"DMN5L06DWK7-DMN5L06DWK-7,SMLF,A",,,SOT363XA,2724.04,7031.07,270,NO
Q32,"DMN5L06DWK7-DMN5L06DWK-7,SMLF,A",,,SOT363XA,4597.73,8228.36,180,YES
Q33,"2N7002A7-2N7002A-7,SMLF,IC,BAMA",,,SOT23_GDSXC,6045.73,8839.64,0,NO
Q34,"MOSFET_PCH_GDS-DMG3415U-7,SMLFA",,,SOT23_GDSXC,8471.86,3646.93,90,NO
Q36,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,3168.52,7513.23,180,NO
Q37,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,3122.72,7191.23,0,YES
Q42,"MOSFET_PCH_GDS-DMG3415U-7,SMLFA",,,SOT23_GDSXC,5715,7498,90,NO
Q46,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,4339.37,166.64,0,NO
Q47,"MOSFET_NCH_DUAL-2N7002DWKX-7,SA",,,SOT363XA,6140.15,10111.29,270,YES
Q49,MOSFET_NCH_GDS_ESD_PROTECTED-2A,,,SOT23_GDSXC,4517.27,7249.36,270,NO
Q51,"NPN_DUAL-MMDT3904,SMLF,IC,BA03A",,,SOT363A,2923.75,7224.93,270,YES
Q56,"MOSFET_DUAL_6P-2N7002KDW,SMLF,A",,,SOT363XD,15103.53,2370.28,90,NO
Q63,"MOSFET_NCH_DUAL-2N7002KDW,SMLFB",,,SOT363XD,12705.82,2252.47,180,NO
Q69,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,4091.27,9614.48,0,YES
Q70,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,4091.27,9729.35,0,YES
Q72,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,13512.12,2309.29,270,NO
Q73,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,13620.95,2355.63,270,NO
Q76,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,13788.68,2339.96,90,NO
Q77,"MOSFET_NCH_DUAL-2N7002KDW,SMLFA",,,SOT363XD,10937.61,3578.1,90,NO
R1L1,"Q_RES_0402LF-2.21K    ,1%  ,1/A",2.21K,1%,R0402,8626.3,11641.42,0,NO
R1L2,"Q_RES_0603-0,5%,1/10W,EMPTY,TMA",0,5%,R0603,9155,11715,0,NO
R1L3,"Q_RES_0402LF-2.21K    ,1%  ,1/A",2.21K,1%,R0402,8631.3,11776.42,0,NO
R1L4,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,8286.1,11379.3,90,NO
R1L5,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,8474.29,11602.53,0,NO
R1L6,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,8357.3,11734.8,0,NO
R1L7,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,8412.9,11462.9,90,NO
R8A26,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,8726.4,11760,0,NO
R8A35,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,8716.4,11680,180,NO
R8A36,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,8716.4,11640,0,NO
R9A1,"Q_RES_0402LF-150,1%,1/16W,CHIPA",150,1%,R0402,8115.6,11553.8,180,NO
R9A2,"Q_RES_0402LF-150,1%,1/16W,CHIPA",150,1%,R0402,8190.6,11553.8,0,NO
R9A3,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,8949.5,11703.1,0,NO
R9A4,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,8949.5,11663.1,180,NO
R9A5,"Q_RES_0402LF-150,1%,1/16W,CHIPA",150,1%,R0402,8260.8,11594.2,0,NO
R9A6,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,8726.4,11720,0,NO
R9A7,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,8825.4,11618.7,0,NO
R1,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,6208.73,9625.65,0,YES
R2,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,1533.4,6772.8,0,NO
R3,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,1841.27,6433.35,90,YES
R4,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,1881.73,6433.65,90,YES
R5,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,1957,6354,270,NO
R9,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3619.7,9607.7,270,NO
R10,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3662.5,9607.7,270,NO
R11,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3314.57,8470.3,180,YES
R12,"Q_RES_0402LF-240,1%,1/16W,EMPTA",240,1%,R0402,3425.05,486.77,270,YES
R14,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3314.57,8429.3,180,YES
R17,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5778.89,9408.59,180,YES
R23,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,7523.47,2910.37,90,YES
R26,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5256.22,8899.51,90,YES
R27,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,8576.44,558.17,0,NO
R28,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,2978.64,7477.77,270,NO
R29,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3936.13,7629.66,180,YES
R30,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,4777.73,9301.64,270,YES
R31,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3927.31,10943.54,180,YES
R32,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,3927.11,10898.94,0,YES
R33,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,7353.4,2449.1,90,YES
R34,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,5722.27,9670.36,270,NO
R35,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,7910.88,2140.27,180,YES
R36,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,3936.13,7589.66,180,YES
R37,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,6305.73,8847.64,180,NO
R38,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,6306.36,8724.73,180,NO
R41,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,6305.73,8806.64,180,NO
R42,"Q_RES_0402LF-10K,5%,1/16W,EMPTA",10K,5%,R0402,8422.67,1424.73,90,NO
R43,"Q_RES_0402LF-2.2K ,5%,1/16W,CHA",2.2K,5%,R0402,15135.21,2264.23,90,NO
R44,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,8001.27,1048.36,90,NO
R47,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,4638.16,215.41,0,NO
R49,"Q_RES_0402LF-1K,1%,1/16W,CHIP,A",1K,1%,R0402,8422.36,792.73,90,NO
R50,"Q_RES_0402LF-1K,1%,1/16W,EMPTYA",1K,1%,R0402,7925.24,3130.53,90,NO
R51,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,7729.54,2510.15,180,NO
R52,"Q_RES_0402LF-10K,5%,1/16W,EMPTA",10K,5%,R0402,8463.08,1424.73,90,NO
R54,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,3741.01,10471.16,90,YES
R56,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,10849,3313.3,180,NO
R57,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5903.69,9530.64,180,NO
R58,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,3741.01,10395.06,270,YES
R59,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,783.73,9605.64,180,NO
R60,"Q_RES_0402LF-33,5%,1/16W,CHIP,A",33,5%,R0402,783.73,9565.64,180,NO
R61,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,7817.58,2191.81,0,NO
R63,"Q_RES_0402LF-1K,5%,1/16W,CHIP,A",1K,5%,R0402,7289.84,2646.07,180,NO
R65,"Q_RES_0402LF-10K,5%,1/16W,EMPTA",10K,5%,R0402,7816.93,2509.96,0,NO
R66,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5788.84,9408.71,0,NO
R67,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,7730.58,1987.57,180,YES
R68,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,10469.2,3989.8,0,YES
R69,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,8928.78,1554.81,90,NO
R70,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,10850,3363.9,180,NO
R71,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,7730.58,2027.57,180,YES
R72,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,5675.64,9812.27,270,NO
R73,"Q_RES_0402LF-10K,5%,1/16W,CHIPA",10K,5%,R0402,2432.13,6725.44,0,YES
R74,"Q_RES_0402LF-0,5%,1/16W,CHIP,CA",0,5%,R0402,7825.08,1947.47,180,YES
R75,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5639.21,9635.76,90,NO
R77,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,4919.88,9636.99,270,YES
R78,"Q_RES_0402LF-4.7K,5%,1/16W,EMPA",4.7K,5%,R0402,7856.28,2838.81,180,YES
R79,"Q_RES_0402LF-4.7K,5%,1/16W,CHIA",4.7K,5%,R0402,5642.18,9542.91,90,YES
R80,"Q_RES_0402LF-22       ,5%  ,1/A",22,5%,R0402,4818.89,8478.3,270,NO
R83,"Q_RES_0402LF-100K,5%,1/16W,CHIA",100K,5%,R0402,12766.7,2485.2,270,NO
